length_url,length_hostname,length_path,num_dots,num_hyphens,num_underscores,num_slashes,num_digits,num_parameters,has_https,has_port,has_fragment,label
32,12,13,2,0,0,5,0,0,0,0,0,phishing
34,26,1,2,0,0,3,0,0,0,0,0,legitimate
115,12,96,3,11,0,5,18,0,0,0,0,legitimate
33,14,11,2,0,0,3,5,0,1,0,0,phishing
74,20,47,3,3,0,4,5,0,0,0,0,legitimate
77,23,47,1,0,0,5,14,0,0,0,0,phishing
18,11,0,1,0,0,2,0,0,0,0,0,legitimate
62,22,33,2,1,0,5,3,0,0,0,0,legitimate
56,17,32,2,3,0,4,0,0,0,0,0,legitimate
53,44,1,4,3,0,3,9,0,1,0,0,phishing
27,15,5,1,0,0,3,0,0,0,0,0,legitimate
84,59,18,8,1,0,4,4,0,0,0,0,phishing
56,18,31,1,1,0,7,0,0,0,0,0,phishing
552,25,54,5,24,7,5,198,10,1,0,0,legitimate
110,13,89,2,14,0,6,6,0,1,0,0,legitimate
102,15,80,1,1,0,9,16,0,0,0,0,phishing
32,24,1,2,0,0,3,0,0,0,0,0,legitimate
99,30,61,4,7,0,5,10,0,1,0,0,legitimate
19,10,1,2,0,0,3,0,0,1,0,0,legitimate
34,13,8,2,0,0,3,3,1,0,0,0,legitimate
103,18,78,2,9,0,5,7,0,0,0,0,legitimate
45,8,7,1,0,0,5,6,1,0,0,0,phishing
31,24,0,2,0,0,2,1,0,0,0,0,phishing
24,15,1,2,0,0,3,0,0,1,0,0,legitimate
76,31,25,3,1,0,5,7,1,1,0,0,phishing
393,12,10,24,0,18,21,16,10,0,0,0,phishing
45,17,21,1,2,0,3,0,0,0,0,0,phishing
36,28,1,2,1,0,3,0,0,0,0,0,phishing
409,25,9,3,17,1,4,83,1,0,0,0,phishing
76,68,1,7,3,0,3,11,0,0,0,0,phishing
24,17,0,2,0,0,2,0,0,0,0,0,legitimate
49,15,27,2,0,0,7,0,0,0,0,0,legitimate
40,13,20,4,0,0,5,5,0,0,0,0,legitimate
29,20,1,2,0,0,3,0,0,1,0,0,legitimate
22,15,0,2,0,0,2,0,0,0,0,0,phishing
34,15,11,1,0,0,4,0,0,1,0,0,legitimate
121,57,9,2,3,0,4,17,3,1,0,0,phishing
64,10,47,3,1,0,6,0,0,0,0,0,legitimate
38,29,1,2,0,0,3,0,0,1,0,0,legitimate
25,16,1,1,0,0,3,4,0,1,1,0,legitimate
50,20,23,2,1,0,4,0,0,0,0,0,phishing
89,16,66,2,1,0,11,0,0,0,0,0,phishing
58,28,23,2,1,0,4,0,0,0,0,0,legitimate
29,22,0,2,0,0,2,0,0,0,0,0,legitimate
30,21,1,2,1,0,3,0,0,1,0,0,legitimate
71,16,48,3,2,0,6,7,0,0,0,0,legitimate
44,35,1,2,0,0,3,0,0,1,0,0,phishing
58,16,35,3,3,0,3,0,0,0,0,0,legitimate
56,47,1,2,0,0,3,0,0,1,0,0,legitimate
42,34,1,2,2,0,3,0,0,0,0,0,phishing
36,13,16,3,0,0,4,1,0,0,0,0,legitimate
38,30,1,2,0,0,3,0,0,0,0,0,legitimate
33,24,1,2,0,0,3,8,0,1,0,0,phishing
35,27,1,2,0,0,3,0,0,0,0,0,phishing
47,38,1,2,1,0,3,0,0,1,0,0,phishing
26,17,1,2,0,0,3,0,0,1,0,0,legitimate
29,14,8,2,0,0,3,1,0,0,0,0,phishing
32,23,1,2,0,0,3,0,0,1,0,0,legitimate
67,10,50,1,7,0,5,2,0,0,0,0,legitimate
27,18,1,2,0,0,3,0,0,1,0,0,legitimate
106,22,77,3,1,0,11,5,0,0,0,0,phishing
70,25,38,1,4,0,6,2,0,0,0,0,legitimate
163,15,50,1,1,1,8,20,3,1,0,0,phishing
31,22,1,2,0,0,3,0,0,1,0,0,legitimate
85,16,62,2,4,0,7,0,0,0,0,0,phishing
44,22,14,3,1,0,4,0,0,1,0,0,phishing
54,14,33,1,0,0,5,0,0,0,0,0,phishing
54,19,27,3,0,1,4,0,0,1,0,0,legitimate
29,20,1,2,1,0,3,0,0,1,0,0,legitimate
38,7,23,1,3,0,3,0,0,1,0,0,legitimate
20,12,1,2,0,0,3,0,0,0,0,0,legitimate
27,19,1,2,0,0,3,0,0,0,0,0,legitimate
22,6,8,1,0,0,3,3,0,1,0,0,phishing
63,18,37,2,2,0,4,0,0,1,0,0,legitimate
73,25,41,3,1,0,5,0,0,0,0,0,legitimate
81,27,47,2,0,0,5,24,0,0,0,0,phishing
216,18,25,2,0,1,5,72,3,0,0,0,phishing
83,16,46,2,0,0,7,7,1,1,0,0,phishing
30,21,1,2,0,0,3,0,0,1,0,0,legitimate
25,16,1,2,0,0,3,0,0,1,0,0,legitimate
38,19,11,2,0,0,4,3,0,1,0,0,phishing
68,17,20,3,1,0,4,0,2,0,0,0,phishing
71,35,29,2,1,0,4,10,0,0,0,0,phishing
23,11,4,1,0,0,3,1,0,1,0,0,legitimate
37,14,16,2,0,0,5,0,0,0,0,0,phishing
28,19,1,2,0,0,3,0,0,1,0,0,legitimate
43,34,1,2,2,0,3,0,0,1,0,0,phishing
36,7,21,1,1,0,4,0,0,1,0,0,legitimate
50,42,1,4,0,0,3,0,0,0,0,0,phishing
44,36,1,3,0,0,3,0,0,0,0,0,phishing
128,50,20,4,1,2,5,21,3,1,0,0,phishing
58,19,32,3,1,0,5,0,0,0,0,0,legitimate
66,17,41,2,2,0,5,0,0,1,0,0,legitimate
241,63,171,5,0,0,6,48,0,0,0,0,phishing
44,18,19,2,0,0,4,0,0,0,0,0,legitimate
18,9,1,1,0,0,3,0,0,1,0,0,legitimate
39,14,18,2,0,1,4,0,0,0,0,0,phishing
46,17,21,3,0,1,4,1,0,1,0,0,legitimate
51,22,21,3,0,0,5,0,0,1,0,0,phishing
25,17,1,2,0,0,3,0,0,0,0,0,legitimate
37,24,1,2,0,2,3,0,0,1,0,1,legitimate
52,16,29,3,0,0,5,0,0,0,0,0,legitimate
26,17,1,2,0,0,3,0,0,1,0,0,legitimate
25,16,1,2,0,0,3,0,0,1,0,0,legitimate
34,13,13,1,1,0,5,0,0,1,0,0,phishing
56,17,31,4,0,0,6,0,0,1,0,0,phishing
32,12,13,1,1,0,4,0,0,0,0,0,legitimate
26,17,1,2,1,0,3,0,0,1,0,0,phishing
77,23,47,1,0,0,5,23,0,0,0,0,phishing
57,21,29,2,1,0,4,10,0,0,0,0,phishing
59,41,11,4,3,0,3,3,0,0,0,0,phishing
102,15,80,1,1,0,9,23,0,0,0,0,phishing
39,13,19,1,0,0,6,3,0,0,0,0,phishing
35,23,4,2,1,0,4,0,0,1,0,0,legitimate
28,20,1,2,0,0,3,0,0,0,0,0,phishing
30,23,0,2,0,0,2,3,0,0,0,0,phishing
101,24,70,2,10,0,5,0,0,0,0,0,legitimate
30,23,0,3,0,0,2,0,0,0,0,0,legitimate
44,35,1,4,2,0,3,6,0,1,0,0,phishing
39,22,9,1,0,0,4,0,0,1,0,0,phishing
90,23,60,3,5,0,3,5,0,0,0,0,legitimate
34,15,12,1,0,0,5,0,0,0,0,0,phishing
36,11,18,2,1,0,5,7,0,0,0,0,phishing
37,16,13,2,0,0,4,0,0,1,0,0,legitimate
39,17,15,2,0,0,4,0,0,0,0,0,legitimate
42,33,1,4,0,0,3,0,0,1,0,0,phishing
48,20,14,2,0,0,5,0,1,0,0,0,phishing
75,12,33,2,1,3,8,0,1,0,0,0,phishing
25,16,1,2,0,0,3,0,0,1,0,0,legitimate
50,20,23,3,0,0,4,0,0,0,0,0,legitimate
92,17,68,3,3,0,8,3,0,0,0,0,phishing
31,24,0,2,0,0,2,1,0,0,0,0,phishing
25,18,0,1,0,0,2,0,0,0,0,0,legitimate
41,33,1,3,2,0,3,0,0,0,0,0,phishing
22,14,1,2,0,0,3,0,0,0,0,0,legitimate
76,15,34,2,0,0,4,20,1,0,0,0,phishing
40,14,19,1,0,0,4,0,0,0,0,0,legitimate
51,32,11,3,0,0,3,3,0,1,0,0,phishing
60,14,38,2,4,0,5,0,0,1,0,0,legitimate
33,25,1,2,0,0,3,0,0,0,0,0,legitimate
131,23,66,2,1,0,4,23,2,1,0,0,phishing
68,15,46,2,1,0,8,0,0,0,0,0,phishing
51,22,22,2,0,0,5,11,0,0,0,0,phishing
45,17,21,2,0,0,6,3,0,0,0,0,phishing
67,16,43,2,2,0,6,0,0,1,0,0,legitimate
24,15,1,2,0,0,3,0,0,1,0,0,legitimate
92,15,70,3,0,0,9,17,0,0,0,0,phishing
34,27,0,2,1,0,2,0,0,0,0,0,phishing
54,13,34,2,1,0,6,5,0,0,0,0,legitimate
40,33,0,2,0,0,2,0,0,0,0,0,phishing
70,17,46,2,5,0,5,1,0,0,0,0,legitimate
18,4,7,1,0,0,3,1,0,0,0,0,phishing
126,50,19,4,1,2,4,21,3,0,0,0,phishing
24,16,1,3,0,0,3,0,0,0,0,0,legitimate
54,15,31,2,0,0,4,13,0,1,0,0,legitimate
66,20,38,3,3,0,5,0,0,1,0,0,legitimate
29,20,1,2,0,0,3,0,0,1,0,0,legitimate
22,13,1,2,0,0,3,3,0,1,0,0,phishing
78,16,55,2,4,0,5,7,0,0,0,0,legitimate
98,16,36,3,1,0,7,0,1,0,0,0,phishing
44,14,23,3,0,0,5,7,0,0,0,0,legitimate
124,46,20,5,0,2,5,24,3,1,0,0,phishing
45,16,21,2,0,3,4,0,0,1,0,0,legitimate
48,28,12,5,0,0,3,3,0,1,0,0,phishing
28,6,15,1,0,0,3,0,0,0,0,0,phishing
63,26,30,3,1,0,4,0,0,0,0,0,legitimate
58,16,34,2,2,0,4,0,0,1,0,0,legitimate
51,42,1,2,4,0,3,15,0,1,0,0,phishing
23,15,1,2,0,0,3,0,0,0,0,0,legitimate
23,15,1,2,0,0,3,4,0,0,0,0,legitimate
58,21,30,2,3,0,4,0,0,0,0,0,legitimate
54,11,35,2,0,0,4,8,0,1,0,0,phishing
392,11,10,24,0,18,21,15,10,0,0,0,phishing
78,17,54,1,7,0,6,7,0,0,0,0,legitimate
57,17,32,2,4,0,4,2,0,1,0,0,legitimate
46,37,1,4,2,0,3,6,0,1,0,0,phishing
43,25,10,5,0,0,3,0,0,1,0,0,phishing
51,14,9,3,0,0,4,10,1,1,0,0,phishing
53,20,26,2,0,0,6,3,0,0,0,0,phishing
57,40,10,5,0,0,3,2,0,0,0,0,phishing
30,21,1,2,0,0,3,0,0,1,0,0,legitimate
46,14,25,2,0,0,6,2,0,0,0,0,legitimate
192,11,173,15,10,7,4,106,0,1,0,0,phishing
18,9,1,1,0,0,3,0,0,1,0,0,legitimate
33,24,1,1,0,0,3,0,0,1,0,0,phishing
22,13,1,2,0,0,3,0,0,1,0,0,legitimate
28,19,1,2,0,0,3,0,0,1,0,0,legitimate
28,21,0,2,0,0,2,0,0,0,0,0,legitimate
77,47,22,4,0,0,4,0,0,1,0,0,phishing
64,16,40,3,0,0,7,2,0,1,0,0,phishing
58,24,27,3,0,1,3,0,0,0,0,0,legitimate
47,16,23,3,5,0,3,1,0,1,0,0,phishing
17,8,1,1,0,0,3,0,0,1,0,0,legitimate
68,12,49,3,3,2,3,7,0,0,0,0,legitimate
21,12,1,2,0,0,3,0,0,1,0,0,legitimate
172,20,19,6,1,3,4,43,4,0,0,0,phishing
19,12,0,2,0,0,2,0,0,0,0,0,legitimate
50,18,25,3,1,0,3,0,0,0,0,0,phishing
58,40,10,5,2,0,3,0,0,1,0,0,phishing
78,69,1,4,2,0,3,9,0,1,0,0,phishing
61,16,38,2,4,0,5,0,0,0,0,0,legitimate
28,19,1,2,0,0,3,0,0,1,0,0,legitimate
21,14,0,1,0,0,2,0,0,0,0,0,legitimate
44,27,10,2,0,0,3,0,0,0,0,0,legitimate
46,38,1,2,0,0,3,0,0,0,0,0,legitimate
32,24,1,2,0,0,3,2,0,0,0,0,phishing
34,26,1,2,1,0,3,0,0,0,0,0,phishing
187,20,35,6,2,3,6,38,4,0,0,0,phishing
66,11,48,3,0,1,7,6,0,0,0,0,phishing
70,31,18,3,0,0,5,2,2,0,0,0,phishing
25,12,6,2,0,0,4,2,0,0,0,0,phishing
54,11,35,2,0,0,4,8,0,1,0,0,phishing
42,34,1,2,2,0,3,0,0,0,0,0,legitimate
62,17,38,2,4,0,4,0,0,0,0,0,legitimate
77,23,47,1,0,0,5,22,0,0,0,0,phishing
74,39,28,3,2,1,4,6,0,0,0,0,phishing
128,50,20,4,1,2,5,22,3,1,0,0,phishing
123,46,19,5,0,2,4,28,3,1,0,0,phishing
43,15,21,3,0,0,4,0,0,0,0,0,legitimate
29,20,1,2,0,0,3,0,0,1,0,0,legitimate
91,25,59,3,7,0,5,6,0,0,0,0,legitimate
25,16,1,2,0,0,3,0,0,1,0,0,legitimate
103,17,79,3,0,8,4,0,0,0,0,0,legitimate
24,15,1,1,0,0,3,0,0,1,0,0,legitimate
260,11,40,6,0,0,5,38,1,1,0,0,phishing
163,19,108,5,6,0,9,2,1,0,0,0,phishing
49,14,28,3,2,0,4,0,0,0,0,0,legitimate
25,17,1,2,0,0,3,0,0,0,0,0,legitimate
34,25,1,2,0,0,3,0,0,1,0,0,phishing
70,16,47,5,2,0,6,0,0,0,0,0,phishing
44,11,26,2,0,0,5,0,0,0,0,0,phishing
76,16,14,3,1,0,6,0,1,0,0,0,phishing
21,12,1,2,0,0,3,0,0,1,0,0,legitimate
65,24,34,3,0,2,4,0,0,0,0,0,legitimate
35,26,1,2,0,0,3,0,0,1,0,0,legitimate
53,19,15,4,0,0,5,2,1,1,0,0,legitimate
77,28,41,2,0,0,5,14,0,1,0,0,phishing
25,16,1,2,0,0,3,0,0,1,0,0,legitimate
229,8,28,3,28,0,8,22,1,1,0,0,phishing
43,12,24,3,0,0,5,2,0,0,0,0,legitimate
71,22,42,3,0,0,7,0,0,0,0,0,phishing
49,28,14,2,1,0,5,0,0,0,0,0,phishing
44,24,12,3,0,0,3,0,0,1,0,0,phishing
66,14,44,3,0,6,3,6,0,1,0,0,legitimate
56,29,20,2,2,0,4,3,0,0,0,0,phishing
39,17,14,2,0,0,4,0,0,1,0,0,phishing
42,14,21,3,0,0,5,5,0,0,0,0,legitimate
24,15,1,2,0,0,3,0,0,1,0,0,legitimate
31,22,1,2,0,0,3,0,0,1,0,0,legitimate
113,15,91,2,13,0,3,9,0,0,0,0,legitimate
113,15,76,2,2,2,7,6,1,1,0,0,phishing
33,16,9,2,0,0,4,1,0,1,0,0,legitimate
29,20,1,2,0,0,3,0,0,1,0,0,legitimate
81,33,40,4,4,0,5,6,0,1,0,0,legitimate
30,21,1,2,0,0,3,0,0,1,0,0,phishing
49,18,24,3,0,0,5,0,0,0,0,0,phishing
60,13,39,2,6,0,3,0,0,1,0,0,legitimate
22,13,1,2,0,0,3,0,0,1,0,0,phishing
260,12,240,2,1,0,4,31,0,1,0,0,phishing
47,16,24,2,1,0,5,0,0,0,0,0,phishing
32,23,1,3,0,0,3,0,0,1,0,0,legitimate
21,9,4,2,0,0,4,0,0,1,0,0,legitimate
38,12,19,1,1,0,5,0,0,0,0,0,legitimate
33,25,1,2,1,0,3,3,0,0,0,0,phishing
31,23,1,2,0,0,3,0,0,0,0,0,phishing
37,17,13,1,0,0,4,0,0,0,0,0,phishing
86,17,3,3,1,0,4,5,1,1,0,0,phishing
126,50,19,4,1,2,4,22,3,0,0,0,phishing
87,18,61,1,8,0,4,5,0,1,0,0,legitimate
25,16,1,1,0,0,3,0,0,1,0,0,phishing
53,35,11,4,1,0,3,14,0,0,0,0,phishing
45,13,25,2,0,3,4,0,0,0,0,0,legitimate
154,44,9,6,0,0,4,73,1,0,0,0,phishing
40,16,16,2,0,0,3,0,0,1,0,0,legitimate
38,25,6,2,0,0,3,8,0,0,0,0,phishing
28,19,1,4,0,0,3,0,0,1,0,0,legitimate
31,23,1,2,0,0,3,0,0,0,0,0,phishing
58,25,26,2,2,0,4,0,0,0,0,0,legitimate
18,10,1,2,0,0,3,0,0,0,0,0,legitimate
76,50,19,4,1,0,4,6,0,0,0,0,phishing
77,23,47,1,0,0,5,17,0,0,0,0,phishing
95,37,50,3,1,0,7,5,0,1,0,0,phishing
27,18,1,2,0,0,3,0,0,1,0,0,legitimate
56,16,33,2,1,0,7,0,0,0,0,0,phishing
30,22,1,2,0,0,3,0,0,0,0,0,legitimate
39,16,15,2,0,0,4,0,0,1,0,0,legitimate
48,28,13,1,0,0,5,0,0,0,0,0,phishing
36,20,9,2,0,0,5,0,0,0,0,0,phishing
85,39,1,2,2,0,3,6,0,1,0,1,phishing
46,24,15,2,3,0,3,0,0,0,0,0,legitimate
96,30,59,2,6,0,4,0,0,0,0,0,legitimate
31,24,0,2,0,0,2,1,0,0,0,0,phishing
72,17,48,1,6,0,6,6,0,0,0,0,legitimate
41,32,1,2,0,0,3,0,0,1,0,0,legitimate
439,14,63,3,2,0,11,233,1,0,0,0,phishing
44,35,1,2,3,0,3,0,0,1,0,0,phishing
73,23,43,2,6,0,3,6,0,0,0,0,legitimate
32,24,0,2,0,0,2,4,0,1,0,0,phishing
42,19,16,2,0,0,6,1,0,0,0,0,legitimate
38,30,1,4,1,0,3,0,0,0,0,0,phishing
48,13,28,3,0,2,3,0,0,0,0,0,legitimate
19,11,1,2,0,0,3,4,0,0,0,0,phishing
54,11,35,2,0,0,4,8,0,1,0,0,phishing
116,42,19,4,0,2,4,24,3,0,0,0,phishing
101,37,57,2,0,0,7,21,0,0,0,0,phishing
48,21,19,1,0,0,5,0,0,1,0,0,phishing
57,23,26,2,1,0,4,2,0,1,0,0,legitimate
21,14,0,1,0,0,2,0,0,0,0,0,legitimate
120,42,20,4,0,2,5,21,3,1,0,0,phishing
25,16,1,2,0,0,3,0,0,1,0,0,legitimate
32,21,4,2,0,0,4,0,0,0,0,0,phishing
25,16,1,2,0,0,3,0,0,1,0,0,legitimate
111,20,50,4,1,0,7,12,1,0,0,0,phishing
66,13,11,2,0,1,3,18,1,1,0,0,phishing
48,16,25,1,1,0,5,0,0,0,0,0,phishing
23,13,3,2,0,0,3,0,0,0,0,0,phishing
127,50,19,4,1,2,4,19,3,1,0,0,phishing
24,15,1,2,0,0,3,0,0,1,0,0,legitimate
47,15,25,1,1,0,5,0,0,0,0,0,phishing
46,37,1,2,2,0,3,0,0,1,0,0,legitimate
69,26,36,3,4,0,3,0,0,0,0,0,legitimate
37,30,0,2,0,0,2,0,0,0,0,0,legitimate
63,18,38,2,0,0,8,0,0,0,0,0,phishing
30,21,1,2,0,0,3,0,0,1,0,0,legitimate
43,16,19,3,0,0,4,0,0,1,0,0,legitimate
32,16,8,1,0,0,4,0,0,1,0,0,phishing
50,24,19,3,0,0,3,0,0,0,0,0,legitimate
44,15,22,3,0,0,5,6,0,0,0,0,legitimate
27,18,1,2,0,0,3,0,0,1,0,0,legitimate
105,22,66,2,3,2,6,4,1,1,0,0,phishing
45,31,7,3,1,0,3,9,0,0,0,0,phishing
32,24,1,2,1,0,3,0,0,0,0,0,legitimate
57,15,35,2,0,6,4,0,0,0,0,0,legitimate
21,12,1,2,0,0,3,0,0,1,0,0,legitimate
155,19,128,4,2,1,10,29,0,1,0,0,phishing
21,13,1,3,0,0,3,10,0,0,0,0,phishing
47,17,23,2,0,0,4,3,0,0,0,0,phishing
36,14,15,2,0,0,5,1,0,0,0,0,phishing
65,26,32,2,3,0,4,0,0,0,0,0,legitimate
23,16,0,2,0,0,2,0,0,0,0,0,legitimate
46,37,1,2,2,0,3,2,0,1,0,0,phishing
31,22,1,2,0,0,3,0,0,1,0,0,legitimate
54,14,33,2,0,0,3,13,0,0,0,0,phishing
30,21,1,2,0,0,3,0,0,1,0,0,legitimate
63,13,43,2,3,0,6,0,0,0,0,0,legitimate
65,20,38,2,4,0,4,0,0,0,0,0,legitimate
65,48,10,3,0,0,3,6,0,0,0,0,phishing
136,13,23,5,0,1,4,25,2,0,0,0,phishing
45,37,1,2,1,0,3,0,0,0,0,0,phishing
48,32,9,4,0,0,3,0,0,0,0,0,phishing
29,20,1,2,0,0,3,0,0,1,0,0,legitimate
44,16,21,1,1,0,5,0,0,0,0,0,phishing
48,20,20,3,0,0,4,6,0,1,0,0,legitimate
24,15,1,2,0,0,3,0,0,1,0,0,legitimate
22,15,0,2,0,0,2,0,0,0,0,0,legitimate
41,18,15,2,0,1,4,0,0,1,0,0,legitimate
73,15,34,2,0,0,4,18,1,0,0,0,phishing
69,61,1,4,0,0,3,5,0,0,0,0,phishing
29,21,1,2,0,0,3,2,0,0,0,0,legitimate
57,22,28,3,0,0,5,0,0,0,0,0,legitimate
46,14,14,3,1,0,3,4,1,0,0,0,legitimate
124,46,20,5,0,2,5,16,3,1,0,0,phishing
30,21,1,2,1,0,3,0,0,1,0,0,phishing
66,20,39,3,0,3,4,0,0,0,0,0,legitimate
69,18,40,2,2,0,7,0,1,0,0,0,phishing
98,21,70,1,0,7,4,0,0,0,0,0,legitimate
63,30,25,3,2,0,3,0,0,1,0,0,legitimate
37,20,10,2,0,0,4,0,0,0,0,0,phishing
28,10,11,1,0,0,4,0,0,0,0,0,legitimate
61,44,10,4,3,0,3,0,0,0,0,0,phishing
51,26,18,2,3,0,4,0,0,0,0,0,legitimate
31,23,0,2,0,0,2,4,0,1,1,0,legitimate
21,12,1,2,0,0,3,0,0,1,0,0,legitimate
101,25,69,2,8,0,3,0,0,0,0,0,phishing
26,17,1,2,1,0,3,0,0,1,0,0,phishing
77,27,42,3,0,0,4,25,0,1,0,0,phishing
28,20,0,2,1,0,2,0,0,1,0,0,legitimate
69,29,33,4,0,0,4,5,0,0,0,0,phishing
34,26,1,2,2,0,3,0,0,0,0,0,legitimate
46,20,18,2,0,0,5,0,0,1,0,0,phishing
31,22,1,2,0,0,3,0,0,1,0,0,legitimate
121,13,100,2,17,0,3,0,0,1,0,0,legitimate
66,45,14,6,0,0,4,17,0,0,0,0,phishing
53,24,22,3,1,0,4,0,0,0,0,0,phishing
22,14,1,3,0,0,3,0,0,0,0,0,legitimate
30,23,0,2,0,0,2,0,0,0,0,0,legitimate
59,21,31,3,1,0,5,5,0,0,0,0,legitimate
53,21,25,2,1,0,5,1,0,0,0,0,phishing
22,14,1,2,0,0,3,0,0,0,0,0,legitimate
24,9,8,1,0,0,3,0,0,0,0,0,phishing
28,19,1,2,0,0,3,0,0,1,0,0,legitimate
71,14,49,3,2,0,5,0,0,1,0,0,legitimate
37,13,17,3,0,0,3,0,0,0,0,0,legitimate
27,18,1,2,0,0,3,0,0,1,0,0,legitimate
21,13,1,2,0,0,3,5,0,0,1,0,legitimate
62,20,34,2,4,0,5,2,0,1,0,0,legitimate
29,21,1,2,1,0,3,2,0,0,0,0,phishing
70,16,46,2,1,1,6,5,0,1,0,0,phishing
110,12,91,3,1,1,13,5,0,0,0,0,phishing
46,15,24,2,1,0,5,0,0,0,0,0,legitimate
53,26,20,2,0,1,4,0,0,0,0,0,legitimate
99,15,76,2,2,0,7,8,0,1,0,0,phishing
26,17,1,2,0,0,3,0,0,1,0,0,legitimate
63,14,42,2,2,0,5,0,0,0,0,0,legitimate
32,6,19,1,2,0,3,0,0,0,0,0,phishing
53,16,30,3,3,0,3,0,0,0,0,0,legitimate
74,11,56,3,1,1,8,0,0,0,0,0,legitimate
31,24,0,2,0,0,2,0,0,0,0,0,phishing
45,17,21,3,0,0,4,0,0,0,0,0,legitimate
50,21,22,2,0,0,5,3,0,0,0,0,phishing
83,21,54,2,1,0,9,0,0,1,0,0,legitimate
167,12,148,2,1,0,4,24,0,0,0,0,phishing
29,22,0,2,0,0,2,0,0,0,0,0,phishing
41,8,6,1,0,0,4,6,1,0,0,0,phishing
54,13,34,3,0,2,4,6,0,0,0,0,legitimate
77,24,45,3,2,5,5,4,0,1,0,0,legitimate
54,15,31,2,0,4,4,0,0,1,0,0,legitimate
51,15,28,3,1,0,4,0,0,1,0,0,legitimate
28,19,1,2,0,0,3,0,0,1,0,0,legitimate
40,31,1,4,0,0,3,10,0,1,0,0,phishing
42,35,0,2,0,0,2,1,0,0,0,0,phishing
49,16,25,2,0,1,4,0,0,1,0,0,legitimate
77,29,41,3,0,0,8,0,0,0,0,0,phishing
127,61,10,3,4,2,3,43,1,1,0,0,phishing
47,30,10,3,1,0,3,3,0,0,0,0,phishing
102,64,10,4,3,0,3,11,1,1,0,0,phishing
262,213,42,13,0,0,6,39,0,0,0,0,phishing
48,24,17,2,1,0,5,0,0,0,0,0,legitimate
56,29,20,2,0,0,4,0,0,0,0,0,legitimate
60,16,37,3,6,0,3,0,0,0,0,0,legitimate
34,16,10,2,0,0,4,0,0,1,0,0,legitimate
43,16,19,2,0,0,5,9,0,1,0,0,legitimate
40,26,6,4,0,0,3,2,0,1,0,0,phishing
56,38,11,4,3,0,3,0,0,0,0,0,phishing
75,39,29,3,2,1,5,6,0,0,0,0,phishing
40,32,1,2,0,0,3,3,0,0,0,0,phishing
36,29,0,2,2,0,2,0,0,0,0,0,legitimate
127,50,19,4,1,2,4,24,3,1,0,0,phishing
21,6,8,1,0,0,4,1,0,0,0,0,legitimate
35,28,0,2,0,0,2,0,0,0,0,0,legitimate
40,25,7,2,0,0,4,8,0,1,0,0,phishing
51,15,29,3,2,0,4,1,0,0,0,0,legitimate
72,17,48,3,0,2,5,1,0,0,0,0,legitimate
24,15,1,2,0,0,3,0,0,1,0,0,legitimate
71,20,25,3,0,0,5,2,1,0,0,0,phishing
55,30,18,3,1,0,4,2,0,0,0,0,phishing
120,18,17,3,0,0,4,8,1,1,0,0,phishing
99,25,67,4,8,0,6,1,0,0,0,0,legitimate
56,7,32,1,0,0,4,8,1,1,0,0,phishing
60,29,24,4,0,0,6,1,0,0,0,0,phishing
42,14,21,3,1,0,3,2,0,0,0,0,legitimate
238,23,103,2,1,3,12,46,3,0,0,0,phishing
183,22,19,4,1,1,5,15,8,0,0,0,phishing
246,13,225,2,43,0,3,0,0,1,0,0,legitimate
34,21,1,2,0,2,3,0,0,1,0,1,legitimate
54,15,19,3,0,0,5,0,1,1,0,0,phishing
55,24,24,2,0,0,5,0,0,0,0,0,legitimate
53,17,29,2,0,2,4,0,0,0,0,0,legitimate
33,26,0,2,0,0,2,0,0,0,0,0,legitimate
25,17,1,3,0,0,3,0,0,0,0,0,legitimate
36,28,1,2,0,0,3,0,0,0,0,0,legitimate
93,19,67,3,7,0,3,0,0,0,0,0,legitimate
29,17,4,1,0,0,4,0,0,1,0,0,phishing
40,16,17,2,0,0,4,0,0,0,0,0,legitimate
163,9,146,1,2,0,7,41,0,1,0,0,phishing
27,19,1,2,0,0,3,0,0,0,0,0,legitimate
58,40,11,4,3,0,3,6,0,0,0,0,phishing
60,22,30,3,0,0,8,3,0,1,0,0,legitimate
77,23,47,1,0,0,5,25,0,0,0,0,phishing
43,25,11,2,0,0,3,0,0,0,0,0,legitimate
47,7,32,1,0,0,4,5,0,1,0,0,phishing
17,10,0,1,0,0,2,1,0,0,0,0,legitimate
37,28,1,4,0,0,3,13,0,1,0,0,phishing
24,15,1,2,1,0,3,0,0,1,0,0,legitimate
22,13,1,2,0,0,3,0,0,1,0,0,legitimate
51,18,26,2,0,2,4,0,0,0,0,0,legitimate
66,41,18,6,0,0,4,17,0,0,0,0,phishing
27,18,1,2,0,0,3,0,0,1,0,0,legitimate
30,10,13,2,1,0,5,0,0,0,0,0,phishing
52,16,28,3,0,3,3,0,0,1,0,0,legitimate
25,17,1,2,0,0,3,0,0,0,0,0,legitimate
32,23,1,2,0,0,3,0,0,1,0,0,legitimate
136,38,81,2,1,2,7,13,1,1,0,0,phishing
31,23,1,2,0,0,3,0,0,0,0,0,legitimate
31,22,1,3,0,0,3,0,0,1,0,0,legitimate
51,14,30,2,1,0,5,0,0,0,0,0,phishing
163,39,117,6,0,0,9,26,0,0,0,0,phishing
31,17,6,2,0,0,4,0,0,1,0,0,legitimate
